135
32.00,108.00,126.00,133.00,165.00,-18.33,40.29,9.09
26.00,106.00,125.00,128.00,164.00,-15.36,34.45,10.01
15.00,87.00,113.00,117.00,157.00,-167.45,-4.50,83.95
6.00,40.00,82.00,91.00,129.00,-154.68,7.99,-71.68
0.00,16.00,42.00,73.00,110.00,-126.85,17.25,-67.55
0.00,7.00,9.00,70.00,112.00,-14.23,17.29,11.56
0.00,1.00,-4.00,75.00,113.00,-13.89,17.55,10.92
-2.00,0.00,-6.00,88.00,133.00,-13.43,18.04,9.95
-2.00,6.00,-8.00,100.00,136.00,-12.96,18.95,8.77
-1.00,9.00,-7.00,100.00,139.00,-12.59,20.36,7.56
-1.00,10.00,-8.00,99.00,142.00,-12.39,22.22,6.43
-1.00,10.00,-7.00,99.00,138.00,-12.42,24.33,5.46
0.00,19.00,0.00,100.00,144.00,-12.57,26.61,4.54
2.00,29.00,7.00,100.00,145.00,-12.87,28.79,3.93
1.00,27.00,7.00,99.00,142.00,-20.95,44.17,5.14
0.00,14.00,1.00,98.00,136.00,-21.45,44.33,5.34
-4.00,6.00,-3.00,99.00,137.00,-21.88,44.31,5.54
2.00,38.00,19.00,99.00,143.00,-22.19,44.12,5.79
3.00,35.00,17.00,97.00,136.00,-22.24,43.78,5.92
1.00,24.00,13.00,96.00,131.00,-21.96,43.30,5.84
-1.00,20.00,1.00,95.00,131.00,-21.63,42.72,5.66
8.00,38.00,18.00,95.00,142.00,-21.68,42.20,5.54
6.00,36.00,18.00,94.00,139.00,-22.12,42.09,5.61
0.00,13.00,36.00,95.00,132.00,-45.12,45.60,19.59
-2.00,6.00,58.00,91.00,120.00,-46.21,45.88,19.27
1.00,2.00,86.00,96.00,125.00,-47.59,46.31,19.19
2.00,1.00,107.00,100.00,128.00,-49.53,46.90,19.33
0.00,0.00,117.00,98.00,139.00,-51.87,47.68,19.64
0.00,0.00,119.00,97.00,146.00,-54.37,48.61,19.96
0.00,0.00,122.00,96.00,147.00,-56.69,49.57,20.21
0.00,0.00,125.00,96.00,146.00,-58.77,50.65,20.28
0.00,0.00,125.00,95.00,144.00,-60.83,51.90,20.07
-1.00,4.00,127.00,96.00,133.00,-81.81,63.41,9.16
-1.00,56.00,137.00,95.00,132.00,-81.63,63.29,9.23
-1.00,103.00,141.00,95.00,135.00,-81.53,63.36,9.23
-2.00,94.00,140.00,93.00,132.00,-81.50,63.68,9.19
-3.00,27.00,129.00,95.00,130.00,-81.48,64.07,9.15
-3.00,10.00,126.00,96.00,129.00,-81.40,64.29,9.20
-4.00,28.00,126.00,96.00,129.00,-81.22,64.17,9.37
-4.00,79.00,129.00,96.00,128.00,-81.02,63.81,9.50
-3.00,82.00,130.00,96.00,130.00,-80.80,63.44,9.61
-4.00,30.00,128.00,95.00,128.00,-80.21,59.06,10.88
-5.00,13.00,126.00,95.00,126.00,-80.34,58.92,10.85
-5.00,25.00,127.00,95.00,127.00,-80.46,58.81,10.82
-5.00,86.00,128.00,96.00,126.00,-80.58,58.80,10.75
-4.00,91.00,130.00,95.00,125.00,-80.70,58.84,10.68
-4.00,59.00,127.00,95.00,125.00,-80.82,58.88,10.61
-6.00,16.00,121.00,101.00,126.00,-80.94,58.95,10.55
-6.00,8.00,115.00,103.00,123.00,-81.07,58.99,10.50
-5.00,6.00,110.00,104.00,121.00,-81.21,58.97,10.44
-6.00,6.00,110.00,103.00,119.00,-81.50,59.67,10.82
-5.00,6.00,110.00,103.00,118.00,-81.39,59.56,10.97
-5.00,6.00,108.00,104.00,118.00,-81.32,59.46,11.08
-5.00,6.00,110.00,103.00,119.00,-81.27,59.39,11.17
-5.00,6.00,108.00,103.00,118.00,-81.23,59.34,11.23
-5.00,6.00,108.00,103.00,116.00,-81.21,59.32,11.28
-5.00,6.00,108.00,103.00,117.00,-81.19,59.32,11.33
-5.00,6.00,107.00,103.00,117.00,-81.17,59.29,11.37
-5.00,6.00,109.00,104.00,119.00,-81.17,59.25,11.41
-5.00,6.00,107.00,103.00,117.00,-82.13,58.01,12.00
-5.00,6.00,107.00,103.00,116.00,-82.21,57.95,12.00
-5.00,6.00,108.00,103.00,116.00,-82.28,57.90,12.00
-5.00,7.00,107.00,103.00,116.00,-82.36,57.84,11.99
-5.00,7.00,108.00,102.00,117.00,-82.44,57.81,11.97
-5.00,6.00,107.00,103.00,116.00,-82.51,57.79,11.94
-5.00,6.00,110.00,103.00,117.00,-82.59,57.79,11.92
-5.00,6.00,108.00,103.00,117.00,-82.67,57.79,11.88
-5.00,6.00,108.00,103.00,115.00,-82.76,57.80,11.85
-5.00,6.00,108.00,103.00,116.00,-84.85,57.69,11.45
-5.00,7.00,108.00,103.00,117.00,-84.94,57.69,11.42
-5.00,7.00,107.00,102.00,116.00,-85.02,57.68,11.39
-5.00,6.00,108.00,103.00,117.00,-85.11,57.67,11.37
-5.00,7.00,108.00,102.00,117.00,-85.18,57.66,11.35
-5.00,7.00,108.00,103.00,117.00,-85.26,57.65,11.33
-5.00,6.00,107.00,103.00,118.00,-85.34,57.66,11.31
